id,date.entered,week,rating
177,1999-12-04,wk24,
177,1999-12-04,wk25,
177,1999-12-04,wk26,
177,1999-12-04,wk27,
177,1999-12-04,wk28,
177,1999-12-04,wk29,
177,1999-12-04,wk30,
177,1999-12-04,wk31,
177,1999-12-04,wk32,
177,1999-12-04,wk33,
177,1999-12-04,wk34,
177,1999-12-04,wk35,
177,1999-12-04,wk36,
177,1999-12-04,wk37,
177,1999-12-04,wk38,
177,1999-12-04,wk39,
177,1999-12-04,wk40,
177,1999-12-04,wk41,
177,1999-12-04,wk42,
177,1999-12-04,wk43,
177,1999-12-04,wk44,
177,1999-12-04,wk45,
177,1999-12-04,wk46,
177,1999-12-04,wk47,
177,1999-12-04,wk48,
177,1999-12-04,wk49,
177,1999-12-04,wk50,
177,1999-12-04,wk51,
177,1999-12-04,wk52,
177,1999-12-04,wk53,
177,1999-12-04,wk54,
177,1999-12-04,wk55,
177,1999-12-04,wk56,
177,1999-12-04,wk57,
177,1999-12-04,wk58,
177,1999-12-04,wk59,
177,1999-12-04,wk60,
177,1999-12-04,wk61,
177,1999-12-04,wk62,
177,1999-12-04,wk63,
177,1999-12-04,wk64,
177,1999-12-04,wk65,
177,1999-12-04,wk66,
177,1999-12-04,wk67,
177,1999-12-04,wk68,
177,1999-12-04,wk69,
177,1999-12-04,wk70,
177,1999-12-04,wk71,
177,1999-12-04,wk72,
177,1999-12-04,wk73,
177,1999-12-04,wk74,
177,1999-12-04,wk75,
177,1999-12-04,wk76,
178,2000-11-11,wk1,77.0
178,2000-11-11,wk2,73.0
178,2000-11-11,wk3,72.0
178,2000-11-11,wk4,66.0
178,2000-11-11,wk5,65.0
178,2000-11-11,wk6,65.0
178,2000-11-11,wk7,67.0
178,2000-11-11,wk8,73.0
178,2000-11-11,wk9,74.0
178,2000-11-11,wk10,78.0
178,2000-11-11,wk11,80.0
178,2000-11-11,wk12,86.0
178,2000-11-11,wk13,86.0
178,2000-11-11,wk14,91.0
178,2000-11-11,wk15,93.0
178,2000-11-11,wk16,96.0
178,2000-11-11,wk17,100.0
178,2000-11-11,wk18,
178,2000-11-11,wk19,
178,2000-11-11,wk20,
178,2000-11-11,wk21,
178,2000-11-11,wk22,
178,2000-11-11,wk23,
178,2000-11-11,wk24,
178,2000-11-11,wk25,
178,2000-11-11,wk26,
178,2000-11-11,wk27,
178,2000-11-11,wk28,
178,2000-11-11,wk29,
178,2000-11-11,wk30,
178,2000-11-11,wk31,
178,2000-11-11,wk32,
178,2000-11-11,wk33,
178,2000-11-11,wk34,
178,2000-11-11,wk35,
178,2000-11-11,wk36,
178,2000-11-11,wk37,
178,2000-11-11,wk38,
178,2000-11-11,wk39,
178,2000-11-11,wk40,
178,2000-11-11,wk41,
178,2000-11-11,wk42,
178,2000-11-11,wk43,
178,2000-11-11,wk44,
178,2000-11-11,wk45,
178,2000-11-11,wk46,
178,2000-11-11,wk47,
178,2000-11-11,wk48,
178,2000-11-11,wk49,
178,2000-11-11,wk50,
178,2000-11-11,wk51,
178,2000-11-11,wk52,
178,2000-11-11,wk53,
178,2000-11-11,wk54,
178,2000-11-11,wk55,
178,2000-11-11,wk56,
178,2000-11-11,wk57,
178,2000-11-11,wk58,
178,2000-11-11,wk59,
178,2000-11-11,wk60,
178,2000-11-11,wk61,
178,2000-11-11,wk62,
178,2000-11-11,wk63,
178,2000-11-11,wk64,
178,2000-11-11,wk65,
178,2000-11-11,wk66,
178,2000-11-11,wk67,
178,2000-11-11,wk68,
178,2000-11-11,wk69,
178,2000-11-11,wk70,
178,2000-11-11,wk71,
178,2000-11-11,wk72,
178,2000-11-11,wk73,
178,2000-11-11,wk74,
178,2000-11-11,wk75,
178,2000-11-11,wk76,
179,1999-06-05,wk1,81.0
179,1999-06-05,wk2,54.0
179,1999-06-05,wk3,44.0
179,1999-06-05,wk4,39.0
179,1999-06-05,wk5,38.0
179,1999-06-05,wk6,33.0
179,1999-06-05,wk7,29.0
179,1999-06-05,wk8,29.0
179,1999-06-05,wk9,32.0
179,1999-06-05,wk10,27.0
179,1999-06-05,wk11,26.0
179,1999-06-05,wk12,24.0
179,1999-06-05,wk13,27.0
179,1999-06-05,wk14,32.0
179,1999-06-05,wk15,33.0
179,1999-06-05,wk16,35.0
179,1999-06-05,wk17,35.0
179,1999-06-05,wk18,40.0
179,1999-06-05,wk19,43.0
179,1999-06-05,wk20,50.0
179,1999-06-05,wk21,
179,1999-06-05,wk22,
179,1999-06-05,wk23,
179,1999-06-05,wk24,
179,1999-06-05,wk25,
179,1999-06-05,wk26,
179,1999-06-05,wk27,
179,1999-06-05,wk28,
179,1999-06-05,wk29,
179,1999-06-05,wk30,45.0
179,1999-06-05,wk31,45.0
179,1999-06-05,wk32,45.0
179,1999-06-05,wk33,23.0
179,1999-06-05,wk34,17.0
179,1999-06-05,wk35,14.0
179,1999-06-05,wk36,17.0
179,1999-06-05,wk37,18.0
179,1999-06-05,wk38,18.0
179,1999-06-05,wk39,3.0
179,1999-06-05,wk40,1.0
179,1999-06-05,wk41,1.0
179,1999-06-05,wk42,2.0
179,1999-06-05,wk43,3.0
179,1999-06-05,wk44,4.0
179,1999-06-05,wk45,4.0
179,1999-06-05,wk46,5.0
179,1999-06-05,wk47,6.0
179,1999-06-05,wk48,8.0
179,1999-06-05,wk49,9.0
179,1999-06-05,wk50,10.0
179,1999-06-05,wk51,12.0
179,1999-06-05,wk52,15.0
179,1999-06-05,wk53,20.0
179,1999-06-05,wk54,22.0
179,1999-06-05,wk55,22.0
179,1999-06-05,wk56,25.0
179,1999-06-05,wk57,26.0
179,1999-06-05,wk58,31.0
179,1999-06-05,wk59,32.0
179,1999-06-05,wk60,37.0
179,1999-06-05,wk61,42.0
179,1999-06-05,wk62,42.0
179,1999-06-05,wk63,45.0
179,1999-06-05,wk64,50.0
179,1999-06-05,wk65,
179,1999-06-05,wk66,
179,1999-06-05,wk67,
179,1999-06-05,wk68,
179,1999-06-05,wk69,
179,1999-06-05,wk70,
179,1999-06-05,wk71,
179,1999-06-05,wk72,
179,1999-06-05,wk73,
179,1999-06-05,wk74,
179,1999-06-05,wk75,
179,1999-06-05,wk76,
180,1999-12-18,wk1,89.0
180,1999-12-18,wk2,80.0
180,1999-12-18,wk3,80.0
180,1999-12-18,wk4,80.0
180,1999-12-18,wk5,65.0
180,1999-12-18,wk6,47.0
180,1999-12-18,wk7,44.0
180,1999-12-18,wk8,42.0
180,1999-12-18,wk9,39.0
180,1999-12-18,wk10,39.0
180,1999-12-18,wk11,43.0
180,1999-12-18,wk12,41.0
180,1999-12-18,wk13,43.0
180,1999-12-18,wk14,45.0
180,1999-12-18,wk15,50.0
180,1999-12-18,wk16,58.0
180,1999-12-18,wk17,67.0
180,1999-12-18,wk18,78.0
180,1999-12-18,wk19,85.0
180,1999-12-18,wk20,91.0
180,1999-12-18,wk21,
180,1999-12-18,wk22,
180,1999-12-18,wk23,
180,1999-12-18,wk24,
180,1999-12-18,wk25,
180,1999-12-18,wk26,
180,1999-12-18,wk27,
180,1999-12-18,wk28,
180,1999-12-18,wk29,
180,1999-12-18,wk30,
180,1999-12-18,wk31,
180,1999-12-18,wk32,
180,1999-12-18,wk33,
180,1999-12-18,wk34,
180,1999-12-18,wk35,
180,1999-12-18,wk36,
180,1999-12-18,wk37,
180,1999-12-18,wk38,
180,1999-12-18,wk39,
180,1999-12-18,wk40,
180,1999-12-18,wk41,
180,1999-12-18,wk42,
180,1999-12-18,wk43,
180,1999-12-18,wk44,
180,1999-12-18,wk45,
180,1999-12-18,wk46,
180,1999-12-18,wk47,
180,1999-12-18,wk48,
180,1999-12-18,wk49,
180,1999-12-18,wk50,
180,1999-12-18,wk51,
180,1999-12-18,wk52,
180,1999-12-18,wk53,
180,1999-12-18,wk54,
180,1999-12-18,wk55,
180,1999-12-18,wk56,
180,1999-12-18,wk57,
180,1999-12-18,wk58,
180,1999-12-18,wk59,
180,1999-12-18,wk60,
180,1999-12-18,wk61,
180,1999-12-18,wk62,
180,1999-12-18,wk63,
180,1999-12-18,wk64,
180,1999-12-18,wk65,
180,1999-12-18,wk66,
180,1999-12-18,wk67,
180,1999-12-18,wk68,
180,1999-12-18,wk69,
180,1999-12-18,wk70,
180,1999-12-18,wk71,
180,1999-12-18,wk72,
180,1999-12-18,wk73,
180,1999-12-18,wk74,
180,1999-12-18,wk75,
180,1999-12-18,wk76,
181,2000-06-10,wk1,78.0
181,2000-06-10,wk2,72.0
181,2000-06-10,wk3,66.0
181,2000-06-10,wk4,64.0
181,2000-06-10,wk5,56.0
181,2000-06-10,wk6,50.0
181,2000-06-10,wk7,47.0
181,2000-06-10,wk8,39.0
181,2000-06-10,wk9,37.0
181,2000-06-10,wk10,34.0
181,2000-06-10,wk11,30.0
181,2000-06-10,wk12,30.0
181,2000-06-10,wk13,35.0
181,2000-06-10,wk14,36.0
181,2000-06-10,wk15,37.0
181,2000-06-10,wk16,43.0
181,2000-06-10,wk17,54.0
181,2000-06-10,wk18,60.0
181,2000-06-10,wk19,61.0
181,2000-06-10,wk20,69.0
181,2000-06-10,wk21,
181,2000-06-10,wk22,
181,2000-06-10,wk23,
181,2000-06-10,wk24,
181,2000-06-10,wk25,
181,2000-06-10,wk26,
181,2000-06-10,wk27,
181,2000-06-10,wk28,
181,2000-06-10,wk29,
181,2000-06-10,wk30,
181,2000-06-10,wk31,
181,2000-06-10,wk32,
181,2000-06-10,wk33,
181,2000-06-10,wk34,
181,2000-06-10,wk35,
181,2000-06-10,wk36,
181,2000-06-10,wk37,
181,2000-06-10,wk38,
181,2000-06-10,wk39,
181,2000-06-10,wk40,
181,2000-06-10,wk41,
181,2000-06-10,wk42,
181,2000-06-10,wk43,
181,2000-06-10,wk44,
181,2000-06-10,wk45,
181,2000-06-10,wk46,
181,2000-06-10,wk47,
181,2000-06-10,wk48,
181,2000-06-10,wk49,
181,2000-06-10,wk50,
181,2000-06-10,wk51,
181,2000-06-10,wk52,
181,2000-06-10,wk53,
181,2000-06-10,wk54,
181,2000-06-10,wk55,
181,2000-06-10,wk56,
181,2000-06-10,wk57,
181,2000-06-10,wk58,
181,2000-06-10,wk59,
181,2000-06-10,wk60,
181,2000-06-10,wk61,
181,2000-06-10,wk62,
181,2000-06-10,wk63,
181,2000-06-10,wk64,
181,2000-06-10,wk65,
181,2000-06-10,wk66,
181,2000-06-10,wk67,
181,2000-06-10,wk68,
181,2000-06-10,wk69,
181,2000-06-10,wk70,
181,2000-06-10,wk71,
181,2000-06-10,wk72,
181,2000-06-10,wk73,
181,2000-06-10,wk74,
181,2000-06-10,wk75,
181,2000-06-10,wk76,
182,2000-02-19,wk1,79.0
182,2000-02-19,wk2,79.0
182,2000-02-19,wk3,66.0
182,2000-02-19,wk4,54.0
182,2000-02-19,wk5,54.0
182,2000-02-19,wk6,54.0
182,2000-02-19,wk7,54.0
182,2000-02-19,wk8,51.0
182,2000-02-19,wk9,61.0
182,2000-02-19,wk10,79.0
182,2000-02-19,wk11,96.0
182,2000-02-19,wk12,
182,2000-02-19,wk13,
182,2000-02-19,wk14,64.0
182,2000-02-19,wk15,74.0
182,2000-02-19,wk16,73.0
182,2000-02-19,wk17,79.0
182,2000-02-19,wk18,82.0
182,2000-02-19,wk19,96.0
182,2000-02-19,wk20,
182,2000-02-19,wk21,
182,2000-02-19,wk22,
182,2000-02-19,wk23,
182,2000-02-19,wk24,
182,2000-02-19,wk25,
182,2000-02-19,wk26,
182,2000-02-19,wk27,
182,2000-02-19,wk28,
182,2000-02-19,wk29,
182,2000-02-19,wk30,
182,2000-02-19,wk31,
182,2000-02-19,wk32,
182,2000-02-19,wk33,
182,2000-02-19,wk34,
182,2000-02-19,wk35,
182,2000-02-19,wk36,
182,2000-02-19,wk37,
182,2000-02-19,wk38,
182,2000-02-19,wk39,
182,2000-02-19,wk40,
182,2000-02-19,wk41,
182,2000-02-19,wk42,
182,2000-02-19,wk43,
182,2000-02-19,wk44,
182,2000-02-19,wk45,
182,2000-02-19,wk46,
182,2000-02-19,wk47,
182,2000-02-19,wk48,
182,2000-02-19,wk49,
182,2000-02-19,wk50,
182,2000-02-19,wk51,
182,2000-02-19,wk52,
182,2000-02-19,wk53,
182,2000-02-19,wk54,
182,2000-02-19,wk55,
182,2000-02-19,wk56,
182,2000-02-19,wk57,
182,2000-02-19,wk58,
182,2000-02-19,wk59,
182,2000-02-19,wk60,
182,2000-02-19,wk61,
182,2000-02-19,wk62,
182,2000-02-19,wk63,
182,2000-02-19,wk64,
182,2000-02-19,wk65,
182,2000-02-19,wk66,
182,2000-02-19,wk67,
182,2000-02-19,wk68,
182,2000-02-19,wk69,
182,2000-02-19,wk70,
182,2000-02-19,wk71,
182,2000-02-19,wk72,
182,2000-02-19,wk73,
182,2000-02-19,wk74,
182,2000-02-19,wk75,
182,2000-02-19,wk76,
183,2000-09-16,wk1,98.0
183,2000-09-16,wk2,93.0
183,2000-09-16,wk3,93.0
183,2000-09-16,wk4,93.0
183,2000-09-16,wk5,88.0
183,2000-09-16,wk6,88.0
183,2000-09-16,wk7,82.0
183,2000-09-16,wk8,81.0
183,2000-09-16,wk9,73.0
183,2000-09-16,wk10,71.0
183,2000-09-16,wk11,71.0
183,2000-09-16,wk12,72.0
183,2000-09-16,wk13,85.0
183,2000-09-16,wk14,91.0
183,2000-09-16,wk15,
183,2000-09-16,wk16,
183,2000-09-16,wk17,
183,2000-09-16,wk18,
183,2000-09-16,wk19,
183,2000-09-16,wk20,
183,2000-09-16,wk21,
183,2000-09-16,wk22,
183,2000-09-16,wk23,
183,2000-09-16,wk24,
183,2000-09-16,wk25,
183,2000-09-16,wk26,
183,2000-09-16,wk27,
183,2000-09-16,wk28,
183,2000-09-16,wk29,
183,2000-09-16,wk30,
183,2000-09-16,wk31,
183,2000-09-16,wk32,
183,2000-09-16,wk33,
183,2000-09-16,wk34,
183,2000-09-16,wk35,
183,2000-09-16,wk36,
183,2000-09-16,wk37,
183,2000-09-16,wk38,
183,2000-09-16,wk39,
183,2000-09-16,wk40,
183,2000-09-16,wk41,
183,2000-09-16,wk42,
183,2000-09-16,wk43,
183,2000-09-16,wk44,
183,2000-09-16,wk45,
183,2000-09-16,wk46,
183,2000-09-16,wk47,
183,2000-09-16,wk48,
183,2000-09-16,wk49,
183,2000-09-16,wk50,
183,2000-09-16,wk51,
183,2000-09-16,wk52,
183,2000-09-16,wk53,
183,2000-09-16,wk54,
183,2000-09-16,wk55,
183,2000-09-16,wk56,
183,2000-09-16,wk57,
183,2000-09-16,wk58,
183,2000-09-16,wk59,
183,2000-09-16,wk60,
183,2000-09-16,wk61,
183,2000-09-16,wk62,
183,2000-09-16,wk63,
183,2000-09-16,wk64,
183,2000-09-16,wk65,
183,2000-09-16,wk66,
183,2000-09-16,wk67,
183,2000-09-16,wk68,
183,2000-09-16,wk69,
183,2000-09-16,wk70,
183,2000-09-16,wk71,
183,2000-09-16,wk72,
183,2000-09-16,wk73,
183,2000-09-16,wk74,
183,2000-09-16,wk75,
183,2000-09-16,wk76,
184,2000-03-18,wk1,86.0
184,2000-03-18,wk2,73.0
184,2000-03-18,wk3,80.0
184,2000-03-18,wk4,84.0
184,2000-03-18,wk5,91.0
184,2000-03-18,wk6,97.0
184,2000-03-18,wk7,97.0
184,2000-03-18,wk8,
184,2000-03-18,wk9,
184,2000-03-18,wk10,
184,2000-03-18,wk11,
184,2000-03-18,wk12,
184,2000-03-18,wk13,
184,2000-03-18,wk14,
184,2000-03-18,wk15,
184,2000-03-18,wk16,
184,2000-03-18,wk17,
184,2000-03-18,wk18,
184,2000-03-18,wk19,
184,2000-03-18,wk20,
184,2000-03-18,wk21,
184,2000-03-18,wk22,
184,2000-03-18,wk23,
184,2000-03-18,wk24,
184,2000-03-18,wk25,
184,2000-03-18,wk26,
184,2000-03-18,wk27,
184,2000-03-18,wk28,
184,2000-03-18,wk29,
184,2000-03-18,wk30,
184,2000-03-18,wk31,
184,2000-03-18,wk32,
184,2000-03-18,wk33,
184,2000-03-18,wk34,
184,2000-03-18,wk35,
184,2000-03-18,wk36,
184,2000-03-18,wk37,
184,2000-03-18,wk38,
184,2000-03-18,wk39,
184,2000-03-18,wk40,
184,2000-03-18,wk41,
184,2000-03-18,wk42,
184,2000-03-18,wk43,
184,2000-03-18,wk44,
184,2000-03-18,wk45,
184,2000-03-18,wk46,
184,2000-03-18,wk47,
184,2000-03-18,wk48,
184,2000-03-18,wk49,
184,2000-03-18,wk50,
184,2000-03-18,wk51,
184,2000-03-18,wk52,
184,2000-03-18,wk53,
184,2000-03-18,wk54,
184,2000-03-18,wk55,
184,2000-03-18,wk56,
184,2000-03-18,wk57,
184,2000-03-18,wk58,
184,2000-03-18,wk59,
184,2000-03-18,wk60,
184,2000-03-18,wk61,
184,2000-03-18,wk62,
184,2000-03-18,wk63,
184,2000-03-18,wk64,
184,2000-03-18,wk65,
184,2000-03-18,wk66,
184,2000-03-18,wk67,
184,2000-03-18,wk68,
184,2000-03-18,wk69,
184,2000-03-18,wk70,
184,2000-03-18,wk71,
184,2000-03-18,wk72,
184,2000-03-18,wk73,
184,2000-03-18,wk74,
184,2000-03-18,wk75,
184,2000-03-18,wk76,
185,2000-05-20,wk1,80.0
185,2000-05-20,wk2,75.0
185,2000-05-20,wk3,63.0
185,2000-05-20,wk4,59.0
185,2000-05-20,wk5,55.0
185,2000-05-20,wk6,49.0
185,2000-05-20,wk7,42.0
185,2000-05-20,wk8,42.0
185,2000-05-20,wk9,40.0
185,2000-05-20,wk10,40.0
185,2000-05-20,wk11,36.0
185,2000-05-20,wk12,43.0
185,2000-05-20,wk13,46.0
185,2000-05-20,wk14,54.0
185,2000-05-20,wk15,72.0
185,2000-05-20,wk16,84.0
185,2000-05-20,wk17,84.0
185,2000-05-20,wk18,86.0
185,2000-05-20,wk19,92.0
185,2000-05-20,wk20,
185,2000-05-20,wk21,
185,2000-05-20,wk22,
185,2000-05-20,wk23,
185,2000-05-20,wk24,
185,2000-05-20,wk25,
185,2000-05-20,wk26,
185,2000-05-20,wk27,
185,2000-05-20,wk28,
185,2000-05-20,wk29,
185,2000-05-20,wk30,
185,2000-05-20,wk31,
185,2000-05-20,wk32,
185,2000-05-20,wk33,
185,2000-05-20,wk34,
185,2000-05-20,wk35,
185,2000-05-20,wk36,
185,2000-05-20,wk37,
185,2000-05-20,wk38,
185,2000-05-20,wk39,
185,2000-05-20,wk40,
185,2000-05-20,wk41,
185,2000-05-20,wk42,
185,2000-05-20,wk43,
185,2000-05-20,wk44,
185,2000-05-20,wk45,
185,2000-05-20,wk46,
185,2000-05-20,wk47,
185,2000-05-20,wk48,
185,2000-05-20,wk49,
185,2000-05-20,wk50,
185,2000-05-20,wk51,
185,2000-05-20,wk52,
185,2000-05-20,wk53,
185,2000-05-20,wk54,
185,2000-05-20,wk55,
185,2000-05-20,wk56,
185,2000-05-20,wk57,
185,2000-05-20,wk58,
185,2000-05-20,wk59,
185,2000-05-20,wk60,
185,2000-05-20,wk61,
185,2000-05-20,wk62,
185,2000-05-20,wk63,
185,2000-05-20,wk64,
185,2000-05-20,wk65,
185,2000-05-20,wk66,
185,2000-05-20,wk67,
185,2000-05-20,wk68,
185,2000-05-20,wk69,
185,2000-05-20,wk70,
185,2000-05-20,wk71,
185,2000-05-20,wk72,
185,2000-05-20,wk73,
185,2000-05-20,wk74,
185,2000-05-20,wk75,
185,2000-05-20,wk76,
186,2000-09-30,wk1,89.0
186,2000-09-30,wk2,83.0
186,2000-09-30,wk3,63.0
186,2000-09-30,wk4,55.0
186,2000-09-30,wk5,49.0
186,2000-09-30,wk6,40.0
186,2000-09-30,wk7,33.0
186,2000-09-30,wk8,32.0
186,2000-09-30,wk9,30.0
186,2000-09-30,wk10,25.0
186,2000-09-30,wk11,22.0
186,2000-09-30,wk12,21.0
186,2000-09-30,wk13,24.0
186,2000-09-30,wk14,24.0
186,2000-09-30,wk15,24.0
186,2000-09-30,wk16,27.0
186,2000-09-30,wk17,25.0
186,2000-09-30,wk18,34.0
186,2000-09-30,wk19,32.0
186,2000-09-30,wk20,35.0
186,2000-09-30,wk21,41.0
186,2000-09-30,wk22,47.0
186,2000-09-30,wk23,
186,2000-09-30,wk24,
186,2000-09-30,wk25,
186,2000-09-30,wk26,
186,2000-09-30,wk27,
186,2000-09-30,wk28,
186,2000-09-30,wk29,
186,2000-09-30,wk30,
186,2000-09-30,wk31,
186,2000-09-30,wk32,
186,2000-09-30,wk33,
186,2000-09-30,wk34,
186,2000-09-30,wk35,
186,2000-09-30,wk36,
186,2000-09-30,wk37,
186,2000-09-30,wk38,
186,2000-09-30,wk39,
186,2000-09-30,wk40,
186,2000-09-30,wk41,
186,2000-09-30,wk42,
186,2000-09-30,wk43,
186,2000-09-30,wk44,
186,2000-09-30,wk45,
186,2000-09-30,wk46,
186,2000-09-30,wk47,
186,2000-09-30,wk48,
186,2000-09-30,wk49,
186,2000-09-30,wk50,
186,2000-09-30,wk51,
186,2000-09-30,wk52,
186,2000-09-30,wk53,
186,2000-09-30,wk54,
186,2000-09-30,wk55,
186,2000-09-30,wk56,
186,2000-09-30,wk57,
186,2000-09-30,wk58,
186,2000-09-30,wk59,
186,2000-09-30,wk60,
186,2000-09-30,wk61,
186,2000-09-30,wk62,
186,2000-09-30,wk63,
186,2000-09-30,wk64,
186,2000-09-30,wk65,
186,2000-09-30,wk66,
186,2000-09-30,wk67,
186,2000-09-30,wk68,
186,2000-09-30,wk69,
186,2000-09-30,wk70,
186,2000-09-30,wk71,
186,2000-09-30,wk72,
186,2000-09-30,wk73,
186,2000-09-30,wk74,
186,2000-09-30,wk75,
186,2000-09-30,wk76,
187,1999-11-20,wk1,72.0
187,1999-11-20,wk2,53.0
187,1999-11-20,wk3,62.0
187,1999-11-20,wk4,46.0
187,1999-11-20,wk5,54.0
187,1999-11-20,wk6,44.0
187,1999-11-20,wk7,44.0
187,1999-11-20,wk8,21.0
187,1999-11-20,wk9,64.0
187,1999-11-20,wk10,92.0
187,1999-11-20,wk11,98.0
187,1999-11-20,wk12,98.0
187,1999-11-20,wk13,
187,1999-11-20,wk14,
187,1999-11-20,wk15,
187,1999-11-20,wk16,
187,1999-11-20,wk17,
187,1999-11-20,wk18,
187,1999-11-20,wk19,
187,1999-11-20,wk20,
187,1999-11-20,wk21,
187,1999-11-20,wk22,
187,1999-11-20,wk23,
187,1999-11-20,wk24,
187,1999-11-20,wk25,
187,1999-11-20,wk26,
187,1999-11-20,wk27,
187,1999-11-20,wk28,
187,1999-11-20,wk29,
187,1999-11-20,wk30,
187,1999-11-20,wk31,
187,1999-11-20,wk32,
187,1999-11-20,wk33,
187,1999-11-20,wk34,
187,1999-11-20,wk35,
187,1999-11-20,wk36,
187,1999-11-20,wk37,
187,1999-11-20,wk38,
187,1999-11-20,wk39,
187,1999-11-20,wk40,
187,1999-11-20,wk41,
187,1999-11-20,wk42,
187,1999-11-20,wk43,
187,1999-11-20,wk44,
187,1999-11-20,wk45,
187,1999-11-20,wk46,
187,1999-11-20,wk47,
187,1999-11-20,wk48,
187,1999-11-20,wk49,
187,1999-11-20,wk50,
187,1999-11-20,wk51,
187,1999-11-20,wk52,
187,1999-11-20,wk53,
187,1999-11-20,wk54,
187,1999-11-20,wk55,
187,1999-11-20,wk56,
187,1999-11-20,wk57,
187,1999-11-20,wk58,
187,1999-11-20,wk59,
187,1999-11-20,wk60,
187,1999-11-20,wk61,
187,1999-11-20,wk62,
187,1999-11-20,wk63,
187,1999-11-20,wk64,
187,1999-11-20,wk65,
187,1999-11-20,wk66,
187,1999-11-20,wk67,
187,1999-11-20,wk68,
187,1999-11-20,wk69,
187,1999-11-20,wk70,
187,1999-11-20,wk71,
187,1999-11-20,wk72,
187,1999-11-20,wk73,
187,1999-11-20,wk74,
187,1999-11-20,wk75,
187,1999-11-20,wk76,
188,2000-04-01,wk1,87.0
188,2000-04-01,wk2,87.0
188,2000-04-01,wk3,94.0
188,2000-04-01,wk4,91.0
188,2000-04-01,wk5,75.0
188,2000-04-01,wk6,68.0
188,2000-04-01,wk7,65.0
188,2000-04-01,wk8,86.0
188,2000-04-01,wk9,62.0
188,2000-04-01,wk10,70.0
188,2000-04-01,wk11,74.0
188,2000-04-01,wk12,70.0
188,2000-04-01,wk13,70.0
188,2000-04-01,wk14,80.0
188,2000-04-01,wk15,82.0
188,2000-04-01,wk16,87.0
188,2000-04-01,wk17,90.0
188,2000-04-01,wk18,96.0
188,2000-04-01,wk19,
188,2000-04-01,wk20,
188,2000-04-01,wk21,
188,2000-04-01,wk22,
188,2000-04-01,wk23,
188,2000-04-01,wk24,
188,2000-04-01,wk25,
188,2000-04-01,wk26,
188,2000-04-01,wk27,
188,2000-04-01,wk28,
188,2000-04-01,wk29,
188,2000-04-01,wk30,
188,2000-04-01,wk31,
188,2000-04-01,wk32,
188,2000-04-01,wk33,
188,2000-04-01,wk34,
188,2000-04-01,wk35,
188,2000-04-01,wk36,
188,2000-04-01,wk37,
188,2000-04-01,wk38,
188,2000-04-01,wk39,
188,2000-04-01,wk40,
188,2000-04-01,wk41,
188,2000-04-01,wk42,
188,2000-04-01,wk43,
188,2000-04-01,wk44,
188,2000-04-01,wk45,
188,2000-04-01,wk46,
188,2000-04-01,wk47,
188,2000-04-01,wk48,
188,2000-04-01,wk49,
188,2000-04-01,wk50,
188,2000-04-01,wk51,
188,2000-04-01,wk52,
188,2000-04-01,wk53,
188,2000-04-01,wk54,
188,2000-04-01,wk55,
188,2000-04-01,wk56,
188,2000-04-01,wk57,
188,2000-04-01,wk58,
188,2000-04-01,wk59,
188,2000-04-01,wk60,
188,2000-04-01,wk61,
188,2000-04-01,wk62,
188,2000-04-01,wk63,
188,2000-04-01,wk64,
188,2000-04-01,wk65,
188,2000-04-01,wk66,
188,2000-04-01,wk67,
188,2000-04-01,wk68,
188,2000-04-01,wk69,
188,2000-04-01,wk70,
188,2000-04-01,wk71,
188,2000-04-01,wk72,
188,2000-04-01,wk73,
188,2000-04-01,wk74,
188,2000-04-01,wk75,
188,2000-04-01,wk76,
189,2000-07-08,wk1,98.0
189,2000-07-08,wk2,96.0
189,2000-07-08,wk3,93.0
189,2000-07-08,wk4,93.0
189,2000-07-08,wk5,93.0
189,2000-07-08,wk6,92.0
189,2000-07-08,wk7,92.0
189,2000-07-08,wk8,92.0
189,2000-07-08,wk9,90.0
189,2000-07-08,wk10,92.0
189,2000-07-08,wk11,88.0
189,2000-07-08,wk12,88.0
189,2000-07-08,wk13,88.0
189,2000-07-08,wk14,95.0
189,2000-07-08,wk15,93.0
189,2000-07-08,wk16,98.0
189,2000-07-08,wk17,93.0
189,2000-07-08,wk18,92.0
189,2000-07-08,wk19,90.0
189,2000-07-08,wk20,97.0
189,2000-07-08,wk21,
189,2000-07-08,wk22,
189,2000-07-08,wk23,
189,2000-07-08,wk24,
189,2000-07-08,wk25,
189,2000-07-08,wk26,
189,2000-07-08,wk27,
189,2000-07-08,wk28,
189,2000-07-08,wk29,
189,2000-07-08,wk30,
189,2000-07-08,wk31,
189,2000-07-08,wk32,
189,2000-07-08,wk33,
189,2000-07-08,wk34,
189,2000-07-08,wk35,
189,2000-07-08,wk36,
189,2000-07-08,wk37,
189,2000-07-08,wk38,
189,2000-07-08,wk39,
189,2000-07-08,wk40,
189,2000-07-08,wk41,
189,2000-07-08,wk42,
189,2000-07-08,wk43,
189,2000-07-08,wk44,
189,2000-07-08,wk45,
189,2000-07-08,wk46,
189,2000-07-08,wk47,
189,2000-07-08,wk48,
189,2000-07-08,wk49,
189,2000-07-08,wk50,
189,2000-07-08,wk51,
189,2000-07-08,wk52,
189,2000-07-08,wk53,
189,2000-07-08,wk54,
189,2000-07-08,wk55,
189,2000-07-08,wk56,
189,2000-07-08,wk57,
189,2000-07-08,wk58,
